"site","lat","long","dates"
20675,52.3428,0.0731,4
20676,50.27,-5.2608,1
20677,50.5447,-5.0075,1
20678,50.6367,-4.765,1
20679,51.7747,1.1264,1
20680,50.8625,-0.2533,1
20681,52.0758,-0.0969,3
20682,50.6672,-4.7575,3
20683,54.7762,-1.5732,1
20684,52.5874,-2.5623,2
20685,51.8689,-2.2469,3
20686,51.7481,-1.2569,3
20687,54.7778,-1.5775,1
20688,51.75,-1.4336,1
20689,51.7747,1.1264,2
20690,51.2561,-1.1339,4
20691,53.328,-2.3678,2
20692,53.328,-2.3678,3
20693,52.149,-7.0772,2
20694,52.7226,-3.0497,1
20695,51.4425,-0.5264,2
20696,53.1371,-4.2663,1
20697,51.7311,0.7536,3
20698,51.765,-0.5589,1
20699,52.8653,-1.3314,1
20700,51.8231,-4.4167,3
20701,52.5911,-0.0836,2
20702,52.5691,-0.1859,1
20703,52.6512,-0.2394,1
20704,51.7511,0.7081,3
20705,54.0014,-0.7533,2
20706,54.1758,-0.2892,2
20707,52.7169,0.8597,1
20708,52.2144,-1.8667,4
20709,52.3347,-0.5753,1
20710,53.2231,-0.09,1
20711,50.8222,-0.9719,6
20712,50.9128,-3.4439,1
20713,52.0397,-0.7155,3
20714,51.4524,-0.9738,2
20715,51.4528,-0.972,1
20716,51.4424,-0.9847,1
20717,51.4347,-1.0656,1
20718,50.7084,-2.4192,6
20719,50.7075,-2.4219,3
20720,52.0516,-0.8048,1
20721,52.5714,-0.2383,2
20722,54.6958,-1.18,6
20723,51.7385,0.276,1
20724,53.2288,-0.5394,1
20725,51.5858,0.7544,2
20726,51.4858,0.2247,1
20727,51.8268,0.1854,1
20728,50.5447,-3.5925,6
20729,50.7397,-3.4294,5
20730,52.3594,-2.8756,2
20731,54.8955,-2.9394,3
20732,52.0406,-0.7155,2
20733,54.5563,-1.124,2
20734,52.3392,0.0714,4
20735,50.4892,-3.6114,1
20736,54.0503,-0.6986,3
20737,54.2608,-0.4344,2
20738,52.7067,-2.7431,6
20739,52.1111,-0.2167,2
20740,52.3306,-1.7511,1
20741,51.9181,1.2656,1
20742,51.8381,0.9881,1
20743,54.4448,-0.9125,6
20744,52.5911,-0.0836,1
20745,51.7672,-1.2956,4
20746,51.5111,-0.1206,1
20747,50.9019,0.7578,4
20748,55.3094,-1.5525,5
20749,50.0283,-5.1619,1
20750,51.2817,-1.0593,2
20751,52.2692,-2.145,12
20752,51.5111,-0.1206,1
20753,51.4281,-1.0289,4
20754,51.4033,-1.0756,1
20755,51.3672,-0.9442,1
20756,50.7078,-2.4633,2
20757,50.7084,-2.4192,1
20758,52.3361,0.0844,13
20759,51.4333,-1.0031,9
20760,51.4333,-1.003,1
20761,51.1947,-2.9144,1
20762,51.1903,-2.9031,2
20763,51.2389,-2.8853,1
20764,51.1547,-2.7178,2
20765,51.4546,-0.9659,1
20766,53.7969,-0.7958,2
20767,51.8789,0.2128,3
20768,51.9022,0.2139,2
20769,52.3439,-0.5672,3
20770,53.8083,-0.5358,1
20771,53.328,-2.3678,1
20772,52.3528,0.4231,1
20773,51.5361,0.7311,3
20774,52.5964,-1.1864,1
20775,51.704,-4.0393,2
20776,50.6829,-2.1416,2
20777,50.8044,-2.0485,3
20778,50.8183,-2.0371,1
20779,50.1045,-5.3857,1
20780,53.3268,-2.3696,1
20781,51.7453,0.9322,1
20782,51.2742,1.3463,1
20783,51.1032,-0.2046,6
20784,52.1388,-0.4665,1
20785,54.5556,-1.1077,2
20786,51.7033,-1.4811,3
20787,50.6385,-4.3609,6
20788,51.5326,-2.9038,7
20789,57.0724,-2.3975,1
20790,52.5972,0.0016,8
20791,52.7441,-0.1304,5
20792,53.5631,-3.0124,2
20793,53.5608,-3.019,2
20794,53.518,-3.0648,1
20795,53.5676,-3.028,7
20796,53.7495,-2.9887,3
20797,53.7514,-2.9916,1
20798,53.8966,-2.8902,1
20799,54.0911,-2.8445,1
20800,54.2138,-2.999,7
20801,53.7573,-3.0164,2
20802,53.7495,-2.9887,1
20803,53.5677,-3.0225,1
20804,53.8139,-3.0325,2
20805,53.5661,-3.0033,2
20806,53.7446,-2.936,5
20807,53.7394,-3.0094,1
20808,53.7573,-3.0035,3
20809,53.9285,-2.8461,1
20810,53.3315,-3.4566,1
20811,53.5656,-3.0392,1
20812,53.742,-2.9885,1
20813,53.6347,-2.8368,1
20814,53.7401,-2.9897,2
20815,53.5195,-2.9969,1
20816,50.7965,0.2337,1
20817,50.9337,-0.8805,1
20818,50.8789,-0.6921,2
20822,51.8941,-10.3999,1
20823,51.8941,-10.3999,1
20825,51.8941,-10.3999,2
20827,51.5664,-1.5958,23
20828,51.9032,-10.3982,2
20829,51.9007,-10.3715,2
20831,51.1545,-3.6278,4
20832,51.1575,-3.6171,4
20833,51.3861,-3.5003,1
20834,51.1957,-3.0605,3
20835,52.978,-4.2654,1
20836,54.7767,-1.574,1
20837,52.2463,-4.2543,1
20838,51.2065,-3.1137,1
20839,53.665,-7.4092,1
20840,51.3517,-0.0793,2
20841,57.5589,-5.3436,7
20842,51.4781,-2.7113,1
20843,51.3898,-2.8637,2
20844,51.5474,-2.6965,4
20845,53.0651,-4.0759,2
20846,52.5,-6.67,1
20847,53.3895,-6.1103,4
20848,55.1195,-6.0577,3
20849,55.4358,-1.9835,1
20850,54.009,-6.2928,2
20851,51.4458,-2.8117,2
20852,50.4938,-3.6709,16
20853,51.0244,-2.5316,3
20854,55.8865,-5.2042,1
20855,56.7964,-2.6113,3
20856,55.1741,-1.8739,2
20857,54.9695,-3.6124,1
20858,55.4472,-1.6253,1
20859,54.2742,-0.4597,1
20860,53.3462,-6.2732,3
20861,51.7736,-1.4789,1
20862,52.5673,-3.8538,3
20863,52.7021,0.4203,2
20864,52.5093,-3.7695,3
20865,52.5653,-3.8664,17
20866,52.556,-3.8748,1
20867,53.844,-2.9863,3
20868,52.3869,-1.8862,2
20869,51.4026,-2.3105,1
20870,51.5471,-2.656,2
20871,51.4946,-2.6879,2
20872,51.5969,-2.8912,1
20873,51.2709,-2.9216,1
20874,51.4283,-2.8706,2
20875,51.4241,-2.8162,4
20876,51.3527,-2.941,2
20877,51.1104,-2.9849,1
20878,52.6369,-2.4323,3
20879,52.6418,-2.4596,2
20880,52.6416,-2.447,1
20881,53.7413,-0.3336,1
20882,51.9917,0.2071,2
20883,57.3167,-3.9,2
20884,55.1417,-3.4511,1
20885,53.4469,-10.138,1
20886,51.4115,0.8351,2
20887,51.6239,-0.0396,2
20888,50.8848,-1.7853,5
20889,51.5056,-0.0067,5
20890,51.4268,0.3343,3
20891,51.4268,0.3343,18
20892,51.5603,-0.0232,1
20893,54.2642,-2.7919,1
20894,51.5448,-2.6691,1
20895,50.6524,-1.4613,8
20896,51.4735,-0.0212,6
20897,51.2639,-1.0292,1
20898,52.8558,-1.5307,1
20899,53.5648,-0.6168,2
20900,53.2118,-4.1089,85
20901,51.6501,-1.8453,18
20902,51.5313,0.164,5
20903,51.5188,-0.0773,1
20904,51.2849,-1.0783,3
20905,51.2944,0.4088,2
20906,51.7564,-2.6244,3
20907,51.6671,-1.8033,6
20908,51.1823,-0.1819,1
20909,51.6808,-1.958,6
20910,51.4817,-0.927,2
20911,51.6177,-1.1038,2
20912,56.9631,-3.7411,5
20913,54.0083,-2.0447,1
20914,54.4999,-5.4638,1
20915,54.228,-8.5797,2
20916,54.2508,-8.5192,6
20917,54.2468,-8.514,1
20918,54.228,-8.5797,4
20919,54.2493,-8.5703,3
20920,54.228,-8.5797,12
20921,54.2512,-8.5195,1
20922,54.2493,-8.5703,2
20923,54.2493,-8.5703,1
20924,54.2493,-8.5703,1
20925,54.2403,-8.5552,1
20926,54.2493,-8.5703,1
20927,54.228,-8.5797,1
20928,54.2593,-8.5771,1
20929,54.2417,-8.5033,2
20930,54.2443,-8.5661,1
20931,54.228,-8.5797,3
20932,54.228,-8.5797,1
20933,54.228,-8.5797,7
20934,54.2627,-8.5378,2
20935,51.1463,-2.9008,1
20936,51.8156,-4.0804,2
20937,59.2255,-2.5683,3
20938,56.6499,-2.8236,1
20939,56.6299,-3.0839,1
20940,56.5916,-2.9908,1
20941,56.8405,-2.6025,6
20942,56.4734,-5.3743,1
20943,57.7032,-3.4967,5
20944,53.2518,-3.9173,2
20945,52.4339,-4.0785,1
20946,53.2528,-3.9177,1
20947,51.7538,-4.4864,1
20948,52.0521,1.2704,1
20949,50.4781,-4.9786,1
20950,50.4795,-4.9789,1
20951,53.9709,-0.7559,3
20952,54.0503,-0.6986,1
20953,53.0383,-2.4459,1
20954,51.8516,-0.2474,1
20955,50.7853,-2.5107,1
20956,50.3317,-5.1521,1
20957,54.2601,-0.5645,1
20958,50.23,-5.3796,20
20959,50.2251,-5.3939,1
20960,52.3985,-0.6015,1
20961,54.2749,-0.5301,1
20962,50.7835,-2.227,1
20963,52.4804,-3.6096,3
20964,51.8153,-5.0264,2
20965,52.5196,-1.6765,2
20966,55.4963,-3.4497,1
20967,53.9084,-2.6452,3
20968,54.2633,-0.4645,1
20969,51.1711,-1.8456,11
20970,51.1755,-1.7368,1
20971,51.1765,-1.7375,1
20972,53.1492,-4.0471,24
20973,51.4042,-1.3163,4
20974,51.233,0.6913,3
20975,51.2621,0.6307,6
20976,51.1128,0.9525,1
20977,51.2034,0.7618,2
20978,51.5136,-2.6708,3
20979,50.9573,-2.9363,1
20980,51.5361,-2.6414,1
20981,51.5748,-2.5884,10
20982,50.9573,-2.9363,1
20983,52.2134,-0.2721,5
20984,51.3707,-0.0963,1
20985,51.4707,-0.4869,31
20986,51.4723,-0.478,1
20987,51.4704,-0.4809,4
20988,50.9058,-1.3911,1
20989,51.5453,-0.0084,24
20990,51.3656,1.0642,5
20991,51.5255,0.1469,3
20992,51.5223,0.1761,1
20993,51.5125,0.1958,1
20994,51.5125,0.1958,4
20995,51.5021,0.2147,5
20996,51.9809,-1.166,1
20997,50.8522,-0.7456,9
20998,51.7599,-1.2543,2
20999,50.8555,-0.7515,2
21000,57.8925,-4.3196,2
21001,51.5077,-0.105,1
21002,51.2463,-1.9922,4
21003,51.501,-0.0908,4
21004,51.5502,-1.1123,7
21005,51.557,-1.123,3
21006,51.8766,0.2636,10
21007,51.5505,-0.4834,8
21008,51.0984,1.1698,25
21009,51.4951,-2.5474,1
21010,51.1163,0.9286,5
21011,51.1799,0.8342,13
21012,51.1847,0.8348,6
21013,51.8004,1.0806,2
21014,51.4179,0.3475,5
21015,56.1636,-3.0545,1
21016,51.6749,-0.023,4
21017,51.8798,0.2524,18
21018,51.8782,0.2427,1
21019,51.3958,0.4299,3
21020,51.7285,-0.811,3
21021,51.9986,-0.2476,8
21022,52.004,-0.2474,3
21023,51.5094,0.0142,3
21024,51.3921,0.4543,1
21025,51.4139,0.3083,1
21026,51.4028,0.4003,3
21027,51.1673,-1.2898,3
21028,51.8806,0.2115,8
21029,51.8742,0.2061,6
21030,51.5479,-2.6443,5
21031,50.7084,-2.4538,2
21032,52.594,-0.2003,5
21033,51.5442,-0.4892,1
21034,51.5442,-0.4892,2
21035,52.6496,-1.8377,2
21036,52.5562,-1.7477,4
21037,52.5681,-1.7689,3
21038,52.5681,-1.7689,5
21039,52.5671,-1.7695,4
21040,52.5866,-1.7878,2
21041,52.6527,-1.8449,4
21042,52.5724,-1.7746,6
21043,50.4044,-4.9059,4
21044,51.8772,0.2452,5
21045,50.7635,-1.2911,2
21046,50.4207,-4.8641,4
21047,50.4181,-4.8623,3
21048,51.4828,-0.5078,1
21049,51.3581,1.3911,6
21050,52.0476,-0.9145,1
21051,51.8687,-2.2291,8
21052,51.4865,0.2338,2
21053,51.2583,0.6299,6
21054,51.2583,0.6299,2
21055,51.4438,0.3212,15
21056,51.4438,0.3212,5
21057,51.4865,0.2338,3
21058,51.4428,0.3237,11
21059,56.9951,-7.5088,3
21060,51.4418,0.3265,1
21061,51.4418,0.3265,11
21062,51.1686,-1.7687,2
21063,51.4239,0.3369,1
21064,51.4239,0.3369,4
21065,51.1313,0.9016,2
21066,51.3558,1.3861,4
21067,51.1179,-0.73,2
21068,51.5148,0.1927,1
21069,50.4284,-4.9402,3
21070,50.4182,-4.8706,2
21071,50.4174,-4.8711,2
21072,50.4337,-4.7753,1
21073,51.1738,-1.8425,2
21074,51.5507,-2.6566,5
21075,51.834,-0.823,2
21076,51.4555,0.7153,1
21077,51.4893,0.3833,1
21078,51.0709,-1.3177,10
21079,52.8581,-1.5551,18
21080,53.1748,-1.6312,6
21081,51.4884,-0.4427,41
21082,51.4652,-0.5388,2
21083,51.1304,-1.797,12
21084,51.4932,-0.4418,1
21085,51.4974,-1.702,1
21086,50.9296,-1.3047,16
21087,51.1686,-1.7687,83
21088,50.9801,-1.1307,2
21089,51.8216,-0.416,5
21090,53.0499,-9.1624,1
21091,51.4652,-0.5388,60
21092,51.5529,-0.0195,2
21093,51.5385,-0.0165,3
21094,51.539,-0.0103,1
21095,51.5401,-0.0077,2
21096,51.333,0.4683,10
21097,51.7207,-1.9461,14
21098,51.8344,-0.8592,4
21099,53.0298,-4.3559,4
21100,51.0038,-2.7004,11
21101,51.0038,-2.7004,13
21102,50.9622,-2.8059,2
21103,51.205,-0.4343,1
21104,51.8409,-2.6705,9
21105,51.0165,-4.2047,2
21106,54.0926,-0.2873,3
21107,51.7353,-2.278,2
21108,50.8618,-3.3906,2
21109,50.3133,-5.1346,6
21110,51.7077,-1.9291,8
21111,51.6951,-1.9175,6
21112,51.7041,-1.9189,4
21113,51.7437,-1.971,5
21114,52.3376,-0.9578,6
21115,51.7607,-2.013,2
21116,51.7455,-1.9811,2
21117,51.7952,-1.3134,11
21119,53.7524,-0.9096,2
21120,53.7506,-0.9126,2
21121,53.8489,-0.942,2
21122,51.424,-0.992,5
21123,51.9147,-1.096,1
21125,53.3667,-3.9167,14
21126,51.6333,-2.65,1
21127,52.05,1.1,2
21128,51.2835,-2.7636,6
21129,51.2667,-2.7665,1
21130,51.588,-0.551,1
21131,53.2297,-1.1978,19
21132,53.25,-1.2167,1
21133,52.86,-1.8,1
21134,55.0764,-6.4889,2
21135,56.0862,-5.4865,12
21136,57.6207,-4.3852,8
21137,55.9828,-2.8962,3
21138,53.7551,-2.7295,19
21139,52.3673,-3.7492,1
21140,52.3617,-3.7451,1
21141,52.9392,-7.6312,1
21142,51.722,-4.0094,2
21143,58.1942,-6.7455,6
21144,53.3301,-3.4717,1
21145,54.7125,-2.0372,1
21146,51.4386,-0.5238,6
21147,51.148,-2.7162,1
21148,52.3139,-0.5954,1
21149,51.8883,-10.3799,11
21150,55.9789,-3.2998,6
21151,57.475,-5.8644,5
21152,55.9083,-3.0448,31
21153,52.9684,0.5196,6
21154,51.6698,-4.7318,1
21155,53.2286,-3.486,8
21156,58.5662,-4.7886,2
21157,55.9667,-2.7449,1
21158,49.948,-6.3543,2
21159,57.2451,-7.4251,65
21160,52.0251,-2.0903,28
21161,52.7529,-0.9169,56
21162,58.9223,-2.7405,25
21163,58.9223,-2.7405,1
21164,51.4158,-1.8375,11
21165,59.3223,-2.9883,1
21166,51.4082,-1.8114,3
21167,54.557,-0.9315,17
21168,51.3558,1.0019,1
21169,54.9919,-1.9978,1
21170,50.8759,-0.6781,9
21171,55.6153,-2.0952,2
21172,55.6094,-2.1227,2
21173,55.5904,-2.0796,2
21174,55.5913,-2.096,2
21175,53.309,-3.3732,3
21176,51.6667,-4.9167,2
21177,51.553,-4.257,1
21178,51.7947,-1.3141,1
21179,51.7942,-1.3147,1
21180,55.519,-1.628,2
21181,51.1538,-1.4323,2
21182,51.1366,-1.4632,2
21183,52.4168,0.159,9
21184,52.0251,-2.0903,2
21185,59.3266,-3.006,3
21186,52.4892,0.4946,2
21187,51.6424,-4.7041,1
21188,54.2041,-1.5631,3
21189,51.5581,-4.3372,17
21190,50.4672,-3.521,1
21191,51.59,-4.1123,1
21192,56.5073,-5.8082,1
21193,56.4755,-2.8431,2
21194,59.8826,-1.3587,1
21195,53.6402,0.1293,1
21196,50.7754,-1.1588,3
21197,51.5027,-0.0711,1
21198,51.5027,-0.0711,2
21199,51.2847,-2.6646,2
21200,51.9703,-5.0835,1
21201,54.1,-2.35,4
21202,51.2815,-2.7659,8
21203,51.1666,-2.8262,2
21204,51.1666,-2.8262,3
21205,58.1657,-6.5385,1
21206,57.2633,-2.3682,17
21207,51.5119,-0.4397,29
21208,51.3075,-2.9484,14
21209,51.7947,-1.3141,9
21210,51.4846,-0.4241,26
21211,51.4943,-0.4493,5
21212,53.1381,-0.1508,22
21213,54.1021,-0.1875,41
21214,51.4914,-0.4674,6
21215,51.4899,-0.2354,2
21216,54.9898,-1.4944,1
21217,56.1305,-4.061,1
21218,51.4861,-0.2859,1
21219,51.3849,-0.1359,1
21220,53.5759,-0.4048,1
21221,53.457,-1.7194,6
21222,51.5356,0.0753,2
21223,55.4424,-1.5928,18
21224,55.4397,-1.5938,16
21225,51.6109,-9.4537,1
21227,51.6494,-1.1609,2
21228,51.4729,-0.1512,1
21229,51.5079,-0.0922,3
21230,51.503,-0.0979,1
21231,51.4608,-0.2725,4
21232,51.4791,-0.3006,5
21233,51.503,-0.0979,1
21234,51.503,-0.0979,1
21235,54.0209,-0.5475,2
21236,51.3966,-1.2769,4
21237,53.25,-1.2167,10
21238,50.9032,-1.3913,4
21239,51.0818,-1.3282,2
21240,51.9543,-3.1918,7
21241,50.9149,-1.3897,1
21242,50.9014,-1.397,1
21243,50.9171,-1.3836,1
21244,50.9174,-1.385,1
21245,52.0276,-3.2251,6
21246,53.0798,-1.6409,3
21247,57.475,-5.8644,1
21248,54.6434,-2.0806,1
21249,51.2817,-2.7656,19
21250,50.7903,0.0819,1
21251,50.7916,0.069,1
21252,54.1274,-2.2639,7
21253,50.8532,-1.0178,5
21254,53.6833,-0.4344,30
21255,54.7014,-1.2474,2
21256,50.8721,0.033,1
21257,51.5139,-0.1195,9
21258,51.5326,-2.9038,5
21259,51.5321,-2.9003,2
21260,51.5321,-2.8993,2
21261,51.5517,-2.8524,1
21262,51.5138,-0.121,6
21263,52.6847,-1.105,1
21264,54.1208,-1.4914,5
21265,51.7969,1.0956,24
21266,55.7399,-2.134,5
21267,52.1272,-2.7201,5
21268,52.1272,-2.7201,1
21269,53.2394,-6.1469,3
21270,50.4066,-3.5568,8
21271,53.1974,-4.2185,1
21273,53.265,-6.1596,10
21274,53.3133,-0.7714,3
21275,52.9936,-1.0195,2
21276,52.8872,-1.2308,3
21277,52.8453,-1.5389,2
21278,52.8378,-1.5964,2
21279,52.8067,-2.0117,2
21280,52.8456,-1.5142,2
21281,51.6606,-1.965,1
21282,58.7336,-2.9318,6
21283,53.1253,-3.2009,5
21284,50.9272,0.9503,1
21285,50.9203,0.9342,1
21286,53.3363,-3.3244,1
21288,54.2208,-1.5744,4
21289,53.1428,-1.6008,6
21290,52.3586,-3.7504,2
21291,50.8002,-0.5415,1
21292,51.7969,1.0956,1
21293,53.5674,-0.0307,3
21294,54.2208,-1.5744,3
21295,52.8647,-1.6842,4
21296,51.2547,-0.0933,2
21297,52.9389,-1.0789,5
21298,53.4428,-2.5683,4
21299,55.9473,-2.4707,2
21300,57.3857,-2.999,1
21303,51.5154,-0.3552,3
21304,52.9065,-1.2313,1
21305,50.9056,-2.1059,1
21306,55.9779,-2.4551,1
21307,57.6894,-4.3195,1
21308,57.9855,-7.8202,2
21309,51.5501,-4.2555,9
21310,53.2573,-1.6885,3
21311,56.524,-5.4196,1
21312,50.9281,0.6956,1
21313,56.0063,-3.6451,1
21314,51.6028,-1.7981,30
21315,57.8325,-3.8291,5
21316,51.5756,-2.8492,4
21317,55.9073,-3.2972,1
21318,56.0168,-2.8099,1
21319,51.3698,-1.592,3
21320,54.2208,-1.5744,3
21321,54.0947,-2.3307,5
21322,54.0776,-2.2922,1
21323,54.0916,-2.3241,2
21325,53.546,-10.2581,12
21326,51.675,-2.5437,1
21327,51.5697,-2.8527,1
21328,51.3216,0.3728,27
21329,54.6671,-1.2186,1
21330,51.9691,-5.0823,2
21331,51.6511,-4.7687,2
21332,51.1796,-1.2181,1
21333,51.1044,-1.2708,2
21334,51.5321,-2.902,1
21335,50.9838,0.0572,1
21336,51.1831,-1.81,2
21337,53.1428,-1.6008,5
21338,51.1973,-1.8368,2
21339,51.5501,-4.2552,5
21340,51.1735,-1.8097,13
21341,51.1789,-1.8262,3
21342,51.5326,-2.896,1
21343,51.1892,-1.8497,5
21344,50.5333,-3.6,1
21345,51.218,-1.8454,1
21346,52.8478,-3.7675,1
21347,51.107,-1.2672,1
21348,54.2158,-2.7897,5
21349,51.4261,-0.3329,1
21350,51.4711,-0.2694,3
21351,54.0671,-2.2781,1
21352,54.1781,-2.445,1
21353,51.7048,-0.007,1
21354,52.7278,0.177,1
21355,53.4629,-2.4316,1
21356,51.5656,-0.1886,6
21357,50.6556,-3.91,17
21358,50.0746,-5.1201,22
21359,52.3606,1.4735,7
21360,54.1569,-2.967,1
21361,51.2279,-2.6703,3
21362,53.2606,-1.2058,14
21363,53.2,-1.8667,1
21364,54.4193,-3.4316,3
21365,51.4734,-0.2246,1
21366,51.4716,-0.3192,1
21367,51.4654,-0.2131,1
21368,54.0867,-2.3011,5
21369,53.1926,-1.8522,11
21370,52.0261,-2.0247,3
21371,51.7536,-5.2009,2
21372,51.7536,-5.2009,4
21373,53.844,-2.9863,1
21374,55.6444,-2.2464,2
21375,55.4656,-1.8814,3
21376,55.4513,-1.9185,1
21377,51.3006,-2.7616,2
21378,55.7775,-2.0207,1
21379,50.3697,-4.1275,1
21380,51.6811,-1.2551,1
21381,54.1347,-1.5189,7
21382,54.1347,-1.5189,3
21383,52.1733,-0.33,3
21384,52.1666,-0.3624,2
21385,55.5875,-2.0833,49
21386,51.4736,-0.4947,7
21387,51.8372,-2.6617,23
21388,52.1605,-0.3758,1
21389,53.8211,-2.4239,5
21390,53.8044,-2.5544,3
21391,53.8008,-2.5497,6
21392,53.7889,-2.5997,7
21393,53.7925,-2.5981,2
21394,50.9421,-3.3186,4
21395,51.2923,0.3629,2
21396,53.8044,-2.5544,1
21397,53.8036,-2.5497,1
21398,53.8256,-2.4133,7
21399,50.535,-3.9722,9
21400,53.8194,-2.4178,3
21401,53.8247,-2.4133,4
21403,50.6719,-1.1311,1
21404,50.7815,0.0759,1
21405,51.1293,-3.7844,2
21406,51.5724,-0.7794,1
21407,54.0553,-2.3025,4
21408,52.8647,-1.2861,1
21409,52.8744,-1.2775,1
21410,53.4678,-0.9081,2
21411,53.4678,-0.9139,1
21412,55.202,-4.1455,4
21413,53.4558,-0.9003,2
21414,53.4678,-0.9139,1
21415,55.216,-4.3855,1
21416,55.2118,-4.3877,3
21417,52.8686,-1.2772,1
21418,52.8739,-1.2775,3
21419,55.4749,-5.174,3
21420,55.4945,-5.1126,1
21421,52.7092,-1.1044,5
21422,52.7469,-1.7092,9
21423,52.7092,-1.1044,5
21424,52.7136,-1.1103,3
21425,54.3681,-5.4944,6
21426,51.4739,-0.4732,3
21427,52.7092,-1.1044,8
21428,51.4829,-0.4901,6
21429,51.5811,-4.2385,1
21430,53.9258,-2.5194,3
21431,54.2342,-2.2594,1
21432,54.235,-2.2547,1
21433,54.235,-2.2469,1
21434,54.235,-2.2439,2
21435,53.8211,-2.4239,2
21436,53.8044,-2.5544,1
21437,53.8044,-2.5544,1
21438,53.8036,-2.5497,2
21439,53.9294,-2.5194,1
21440,54.2361,-2.2364,1
21441,54.235,-2.25,1
21442,54.235,-2.2486,2
21443,53.3097,-1.7477,3
21444,51.8604,-2.2047,1
21445,58.9942,-3.2083,9
21446,55.9667,-2.7449,2
21447,54.2333,-2.2147,1
21448,54.2333,-2.2086,1
21449,51.5899,-4.1124,2
21450,51.0659,-1.3161,40
21451,52.7791,-2.1237,3
21452,51.4369,0.2306,3
21453,56.0382,-5.4323,2
21454,55.8917,-4.4386,2
21455,55.9421,-4.5678,1
21456,56.0097,-3.7228,1
21457,56.3967,-3.2312,3
21458,56.5022,-2.7375,1
21460,50.1451,-5.2066,10
21461,54.0762,-0.3227,2
21462,53.755,-0.0525,1
21463,53.9576,-6.9075,1
21464,53.4995,-6.5062,1
21465,51.5258,0.1481,1
21466,50.1908,-5.2338,6
21467,54.0629,-0.6561,9
21468,54.0629,-0.6561,4
21469,51.1904,-1.5067,2
21470,51.3354,-1.0917,3
21471,51.0084,-1.2672,2
21472,50.5966,-3.6054,2
21473,51.5017,-0.0678,1
21474,50.1746,-5.5774,4
21475,51.6506,-1.1582,11
21476,50.293,-4.785,1
21477,53.2584,-4.5411,6
21478,52.9038,-3.9275,1
21479,52.6597,-3.1473,1
21480,51.5375,-3.0076,3
21481,51.948,-3.391,1
21482,51.4078,-3.4663,1
21483,54.014,-0.5052,2
21484,51.0974,1.1693,28
21485,51.0631,-1.8381,1
21486,58.1433,-6.2933,5
21487,53.0734,-3.2134,2
21488,60.5297,-0.2931,1
21489,54.4817,-2.5305,2
21490,51.6591,-1.9517,22
21491,51.9768,-2.5096,2
21493,54.4938,-3.5935,1
21494,51.2868,-2.7709,5
21495,51.9692,-1.9279,7
21496,50.5365,-5.0254,2
21497,51.3247,-2.7533,1
21498,54.7008,-3.5117,11
21499,51.6617,-1.1707,8
21500,52.3995,0.2624,1
21501,50.9005,-1.9999,11
21502,51.8283,-0.2223,9
21503,51.3065,0.482,1
21504,51.5425,-0.5023,6
21505,58.9219,-3.1573,1
21506,54.5194,-2.6467,2
21507,54.5194,-2.6467,2
21508,58.9793,-3.2613,3
21509,59.3481,-2.419,2
21510,53.83,-1.9836,2
21511,57.1289,-2.3903,1
21512,57.6207,-4.3852,3
21513,58.5341,-3.111,10
21514,51.5135,-0.0807,1
21515,50.7174,-2.4185,3
21516,59.3539,-2.8733,6
21517,59.0001,-3.0147,2
21518,51.2833,-2.7652,1
21519,50.689,-2.4783,3
21520,50.7164,-2.4179,1
21521,51.4604,0.3449,10
21522,51.6219,-2.6666,8
21523,52.8969,0.5422,1
21524,53.0455,-9.1343,10
21525,51.8172,-0.8158,6
21527,52.8029,-3.1006,1
21528,55.5996,-4.6589,1
21529,56.4101,-5.4746,3
21530,56.4174,-5.4724,5
21532,52.5633,-0.3123,5
21533,52.6589,-0.6072,1
21534,55.6101,-1.7111,9
21535,51.3439,1.2983,8
21536,52.704,-3.3704,2
21537,51.32,-2.947,18
21538,51.5852,-0.9221,3
21539,55.5833,-4.4167,1
21540,51.8283,-0.2223,1
21541,51.5011,-0.1513,3
21542,51.5011,-0.1513,1
21543,56.6696,-5.9009,2
21544,51.5011,-0.1513,1
21545,58.7887,-3.1392,2
21546,53.6993,-1.3004,7
21547,50.7916,-3.9008,5
21548,50.9443,-3.7486,5
21549,51.297,0.5051,1
21550,51.7832,-1.1925,10
21551,51.695,-1.3315,4
21552,51.5659,-4.0891,11
21553,51.4356,-3.2787,3
21554,52.0607,-2.7234,4
21555,52.5962,-0.6785,6
21556,53.2358,-1.7403,17
21557,53.1193,-1.8533,17
21558,51.25,0.75,2
21559,51.25,0.75,2
21560,49.9229,-6.3275,35
21561,51.5385,-1.6013,20
21562,51.2725,-2.6608,3
21563,53.2627,-1.1964,2
21564,52.05,-9.0333,2
21565,51.7496,0.5562,6
21566,52.1647,-1.4339,1
21567,50.5018,-4.2062,8
21568,53.2205,-1.2249,1
21569,55.0312,-1.6433,26
21570,51.5056,0.4458,13
21571,51.6381,-4.6763,5
21572,55.3095,-1.5541,4
21573,55.0285,-1.6339,14
21574,50.9136,0.4869,1
21575,53.3263,-3.4115,2
21576,53.0656,-1.7739,6
21577,53.2756,-1.5908,7
21578,52.0795,-0.243,45
21579,53.2564,-1.9206,3
21580,52.9289,0.4964,5
21581,50.9884,-1.4969,1
21582,50.9884,-1.4969,2
21583,50.3783,-4.9424,3
21584,52.1782,0.1697,16
