"site","lat","long","dates"
302700,56.417,9.017,1
302701,55.0347,9.2889,1
302702,56.4191,9.0757,5
302703,56.8441,8.2638,5
302704,57.0321,10.2573,2
302705,57.014,9.9819,1
302706,55.8763,9.8047,2
302707,55.372,11.5438,1
302708,56.837,8.2587,2
302709,56.85,9.45,2
302710,55.5937,11.543,2
302711,55.7587,12.2642,2
302713,55.2764,11.875,1
302715,55.6167,11.5939,1
302716,55.5929,11.5345,3
302717,55.5793,11.5794,1
302718,56.1479,10.5427,5
302719,56.0483,12.1087,2
302720,56.3998,10.7134,2
302721,56.3998,10.7134,1
302722,54.9377,10.8262,5
302723,55.4979,11.2292,2
302724,55.8946,9.847,3
302725,56.0483,12.1087,2
302726,56.7943,9.5186,2
302727,55.5824,11.5477,12
302728,55.5937,11.543,1
302729,55.2157,14.8827,2
302730,56.7802,9.5679,2
302731,54.8997,10.4175,4
302732,54.819,11.6075,2
302733,55.5867,11.6065,3
302734,56.4955,10.7428,11
302735,56.4938,10.75,5
302737,55.5867,11.6065,1
302738,56.0987,12.2927,1
302739,56.0947,12.1664,1
302740,56.0882,12.3755,1
302741,55.6045,11.5883,1
302742,54.9535,9.2166,1
302743,56.9524,9.8971,1
302744,55.7704,12.5827,2
302747,56.2611,10.6691,2
302748,56.2787,9.804,1
302749,56.6352,9.9105,1
302750,55.5936,11.5431,2
302751,55.61,11.5,1
302752,55.3548,11.4112,2
302753,55.5614,11.5098,1
302755,54.69,9.53,8
302756,54.1167,10.45,4
302758,54.25,10.06,14
302761,54.3628,9.6124,2
302762,53.8354,10.3408,28
302765,54.1833,10.1167,2
302767,54.0292,10.5037,4
302796,54.0647,11.4589,8
302797,53.9962,11.366,24
302798,53.9962,11.366,2
302800,54.3471,10.5735,4
302801,54.2552,11.0728,2
302803,54.6668,8.3193,1
302804,54.3187,13.0919,5
302807,53.7576,10.1327,1
302808,54.0965,10.8123,12
302824,54.2563,10.1011,32
302828,53.8185,10.3537,10
302829,52.74,11.47,2
302831,53.0143,14.2187,2
302832,54.1295,10.5008,1
302837,55.58,13.18,4
302838,54.7,9.6,6
302904,54.2809,11.0714,7
302910,56.8999,26.7199,1
302914,52.433,18.117,1
302915,52.65,18.8833,1
302916,52.36,18.54,4
302917,52.6148,18.8601,1
302918,55.61,13.06,3
302920,55.4833,13.15,1
302921,56.03,14.47,4
302922,55.76,13.25,2
302923,55.4353,14.0334,1
302924,58.9306,17.7972,5
302925,59.35,15.117,4
302926,55.4353,14.0334,1
302927,55.433,14.133,1
302928,55.433,14.133,1
302929,55.691,13.061,1
302930,55.93,13.42,6
302931,55.59,13.07,2
302933,55.57,14.27,1
302934,55.6,14.21,1
302935,55.7333,12.9667,1
302936,55.433,14.033,1
302937,55.53,13.35,2
302938,55.56,13.04,1
302939,56.03,14.47,5
302940,57.7617,18.4333,1
302941,55.4383,12.9717,1
302942,56.03,14.47,4
302943,55.3743,13.4576,2
302944,55.76,12.91,1
302945,55.4075,14.1678,1
302946,55.433,14.133,1
302947,55.4075,14.1678,1
302948,55.59,12.92,1
302949,55.39,13.49,1
302950,55.41,13.5,2
302951,55.4,13.49,2
302952,55.4,13.45,4
302953,55.4075,14.1678,4
302954,55.9,13.41,5
302955,55.46,13.86,1
302956,55.49,13.63,1
302958,55.417,13.6329,2
302959,55.417,13.6329,5
302960,55.533,13.983,1
302961,56.03,14.47,8
302962,55.56,13.05,1
302963,55.567,13.05,7
302964,55.4086,14.1669,4
302965,56.233,12.667,2
302966,55.41,13.5,1
302967,55.77,12.96,1
302968,55.433,13.967,3
302969,56.11,15.81,3
302970,56.167,15.217,2
302971,56.31,14.25,1
302972,55.4342,14.0332,2
302973,55.433,14.133,1
302974,55.93,12.94,5
302975,55.467,14.283,1
302976,55.5667,13.05,1
302977,55.691,13.061,8
302978,55.4323,14.1134,3
302979,58.3951,11.4259,1
302980,58.4536,11.3509,1
302981,55.71,13.71,1
302982,55.4323,14.1134,1
302983,55.75,12.98,1
303052,56.483,10.55,1
303058,58.5833,13.3667,1
303060,55.04,14.92,1
303061,55.05,14.91,1
303063,53.4582,12.2625,1
303072,54.2518,11.0495,8
303074,53.82,10.8,1
303076,52.6333,13.8167,2
303093,53.8278,11.1184,1
303094,52.8327,12.8947,5
303108,56.483,16.5667,25
303109,59.7067,13.1685,1
303110,56.88,12.73,1
303111,58.2127,13.4794,1
303113,59.1861,17.4471,1
303114,57.9863,11.8294,1
303115,57.75,11.93,1
303117,58.43,13.66,1
303118,58.11,13.52,2
303119,56.9,12.72,1
303120,57.71,11.967,1
303121,57.8397,18.5895,6
303122,55.5,13.51,1
303124,58.41,15.62,1
303126,57.63,18.29,5
303127,58.3465,11.4258,1
303128,56.2195,12.672,2
303129,60.34,15.75,3
303130,58.16,13.57,5
303131,59.65,17.233,4
303132,56.6334,16.5,9
303133,55.767,13.067,2
303135,56.183,14.858,2
303136,58.28,14.68,1
303137,57.8,11.91,4
303138,57.7928,11.932,2
303140,57.42,18.31,3
303141,58.3833,14.8333,1
303142,57.23,18.58,1
303143,58.0803,13.0581,1
303144,59.1721,17.7976,1
303145,59.233,11.2,5
303146,57.8667,27.1,3
303147,56.33,31.5,3
303148,58.3833,13.5667,1
303149,58.35,11.424,1
303150,58.35,11.424,1
303151,56.1036,14.3502,2
303153,55.59,13.11,1
303154,58.3274,14.7254,1
303155,58.3614,14.8031,1
303156,55.54,13.02,1
303157,58.1497,13.6386,5
303158,57.2562,15.6715,1
303159,57.25,12.19,2
303160,55.2973,10.8166,2
303161,56.6999,12.8667,5
303162,55.54,13.02,1
303163,58.95,17.9,1
303165,58.66,16.41,2
303166,60.34,15.75,5
303168,59.866,16.91,1
303169,56.8833,16.7833,1
303170,56.6,16.4667,1
303171,57.61,11.94,1
303172,58.0825,12.8277,1
303173,56.5133,13.0435,1
303174,57.267,12.317,3
303175,55.58,13.22,1
303176,57.2835,18.1999,1
303177,55.5682,12.9476,1
303178,59.0285,17.9524,2
303179,59.0408,17.9714,1
303180,56.879,16.7234,1
303181,58.97,11.33,1
303182,59.1052,17.5626,10
303183,57.6395,11.8878,1
303184,57.7881,12.3017,1
303185,59.8527,17.4492,1
303186,56.66,12.91,11
303187,57.167,12.3,7
303190,58.1833,13.4,2
303191,57.7422,13.4033,1
303192,58.1833,13.4,1
303194,58.6615,16.3913,1
303195,59.2417,17.8953,1
303196,58.258,11.5266,1
303198,58.3509,11.82,1
303199,55.838,12.9909,13
303211,54.6889,9.6285,1
303220,54.1333,11.6833,1
303221,54.367,13.033,4
303222,54.35,13.083,4
303223,53.5878,13.221,1
303224,53.41,14.032,1
303225,53.8725,13.5606,1
303226,53.8996,13.1991,3
303234,54.31,10.17,1
